@RELATION training

@ATTRIBUTE ram REAL
@ATTRIBUTE cpuutilisation REAL
@ATTRIBUTE hostutilisation REAL
@ATTRIBUTE sla REAL
@ATTRIBUTE migration {0,1}

@DATA
613,0.453174,4,0.031977,1
1740,0.180307,4,0.04819,1
1740,0.086595,1,0.036619,1
1740,0.244627,8,0.05383,1
1740,0.057419,1,0.042048,1
613,0.071651,1,0.035633,1
613,0.103123,1,0.033065,1
1740,0.180109,6,0.045011,1
1740,0.11695,2,0.031383,1
1740,0.213492,7,0.05139,1
613,0.074623,0,0.037377,1
613,0.182344,1,0.027597,1
1740,0.232511,6,0.053369,1
870,0.77857,27,0.043393,1
1740,0.03198,1,0.038793,1
613,0.041083,0,0.030873,1
613,0.196082,2,0.024439,1
1740,0.274863,6,0.032034,1
870,0.350804,15,0.047194,1
870,0.621846,30,0.030278,1
1740,0.639118,19,0.029858,1
1740,0.285868,9,0.052117,1
870,0.249025,11,0.046954,1
1740,0.185291,7,0.036344,1
870,0.659405,33,0.050451,1
1740,0.347337,16,0.041553,1
1740,0.520486,11,0.035205,1
1740,0.084416,2,0.045302,1
870,0.15235,10,0.060274,1
1740,0.001495,0,0.030284,1
613,0.321464,4,0.055089,1
870,0.459197,18,0.041798,1
613,0.290985,3,0.036432,1
613,0.194624,1,0.036096,1
870,0.453628,17,0.044162,1
613,0.158942,2,0.035721,1
1740,0.25991,5,0.049451,1
1740,0.535406,24,0.052583,1
870,0.21507,8,0.061686,1
613,0.459324,4,0.038395,1
870,0.61121,27,0.060881,1
613,0.197616,2,0.039142,1
1740,0.326938,12,0.032778,1
870,0.350471,18,0.041883,1
613,0.10133,1,0.037985,1
1740,0.320259,6,0.035168,1
870,0.018173,1,0.041269,1
1740,0.222457,4,0.046691,1
1740,0.122537,5,0.039397,1
1740,0.009359,0,0.028579,1
1740,0.099999,2,0.031686,1
870,0.14208,7,0.040069,1
1740,0.463218,6,0.037962,1
870,0.527012,19,0.043738,1
1740,0.100122,4,0.038446,1
1740,0.191303,3,0.046462,1
870,0.367335,20,0.045581,1
1740,0.01282,1,0.039723,1
1740,0.109664,3,0.042043,1
870,0.259968,9,0.03835,1
1740,0.16598,4,0.046815,1
613,0.382909,2,0.017567,1
1740,0.416164,5,0.029638,1
1740,0.51271,13,0.051256,1
1740,0.760134,11,0.030521,1
1740,0.222046,4,0.031727,1
613,0.10224,1,0.041954,1
1740,0.164558,3,0.04622,1
613,0.451594,4,0.033807,1
1740,0.488887,16,0.052514,1
613,0.225727,2,0.035857,1
1740,0.673324,12,0.031803,1
1740,0.134773,2,0.04048,1
1740,0.145723,3,0.044982,1
1740,0.372048,7,0.031524,1
1740,0.210533,3,0.038506,1
1740,0.210588,4,0.045789,1
870,0.156434,9,0.054915,1
870,0.092,5,0.03435,1
1740,0.298435,6,0.042789,1
613,0.21429,2,0.033403,1
870,0.523866,24,0.056115,1
613,0.043897,0,0.038021,1
613,0.144349,1,0.025173,1
870,0.453004,20,0.035954,1
613,0.062586,1,0.036021,1
1740,0.07583,1,0.051739,1
613,0.045282,0,0.026508,1
1740,0.299955,8,0.042852,1
613,0.165271,1,0.036381,1
1740,0.286055,5,0.030129,1
1740,0.216145,4,0.035928,1
870,0.40476,18,0.052599,1
1740,0.215732,2,0.040974,1
613,0.329693,2,0.031248,1
1740,0.346938,4,0.032338,1
1740,0.623555,8,0.046378,1
1740,0.068324,2,0.062058,1
1740,0.346504,10,0.052868,1
870,0.620998,24,0.047474,1
1740,0.227771,4,0.030416,1
1740,0.270036,4,0.044922,1
613,0.340331,3,0.055147,1
1740,0.307654,14,0.039703,1
613,0.091012,1,0.035879,1
1740,0.376079,7,0.041592,1
870,0.521279,29,0.046379,1
1740,0.00054,0,0.046766,1
613,0.105279,1,0.039314,1
870,0.29566,10,0.059021,1
870,0.422001,15,0.043554,1
613,0.206281,2,0.025544,1
870,0.071027,4,0.044659,1
1740,0.366894,6,0.029384,1
870,0.217675,11,0.06132,1
613,0.159551,1,0.037104,1
1740,0.242439,4,0.030296,1
1740,0.330954,6,0.044993,1
1740,0.10119,4,0.039462,1
613,0.481633,4,0.043398,1
870,0.612083,30,0.045279,1
613,0.122828,1,0.042572,1
870,0.325004,16,0.057836,1
870,0.530779,18,0.039022,1
613,0.594595,5,0.038596,1
613,0.181405,2,0.032843,1
613,0.230741,2,0.042452,1
1740,0.03034,1,0.044896,1
870,0.056625,4,0.040196,1
613,0.070859,1,0.047355,1
1740,0.113186,2,0.039428,1
613,0.121232,1,0.047145,1
1740,0.047661,1,0.018935,1
1740,0.384856,12,0.042467,1
1740,0.356759,7,0.045875,1
1740,0.081954,1,0.040343,1
613,0.386271,3,0.04233,1
613,0.615124,5,0.021381,1
613,0.661576,6,0.029533,1
1740,0.11751,2,0.030605,1
613,0.373788,3,0.025659,1
1740,0.482487,16,0.049391,1
1740,0.078732,2,0.058683,1
613,0.145007,1,0.035175,1
870,0.353525,18,0.042953,1
1740,0.211162,9,0.039603,1
613,0.345876,3,0.023859,1
613,0.370946,4,0.043976,1
870,0.453078,22,0.054767,1
870,0.640397,39,0.042092,1
613,0.199225,1,0.033268,1
1740,0.409289,5,0.040027,1
870,0.605206,21,0.03401,1
1740,0.480793,6,0.036489,1
1740,0.58751,15,0.056957,1
1740,0.619065,9,0.039742,1
870,0.774886,31,0.053584,1
1740,0.021917,0,0.040733,1
1740,0.18513,6,0.040707,1
870,0.191327,8,0.044494,1
870,0.231798,12,0.060806,1
1740,0.07586,1,0.030098,1
870,0.660876,27,0.042322,1
613,0.323152,3,0.054393,1
1740,0.092066,2,0.028777,1
870,0.275849,12,0.044232,1
1740,0.147452,5,0.033729,1
1740,0.079372,4,0.035772,1
1740,0.415652,14,0.046365,1
613,0.206239,1,0.042301,1
613,0.26675,1,0.041281,1
870,0.373752,10,0.066033,1
1740,0.051019,1,0.039208,1
613,0.399873,3,0.038565,1
1740,0.182172,5,0.055768,1
613,0.0224,0,0.038098,1
1740,0.33243,11,0.057596,1
613,0.098194,1,0.046316,1
1740,0.266497,4,0.040297,1
870,0.429586,19,0.045115,1
1740,0.08321,2,0.039022,1
1740,0.321657,13,0.027718,1
870,0.16069,7,0.051461,1
1740,0.050527,1,0.035221,1
1740,0.584838,11,0.031167,1
613,0.033721,0,0.034089,1
613,0.055404,0,0.041292,1
613,0.206264,1,0.026956,1
613,0.325785,2,0.023847,1
870,0.66011,25,0.048341,1
1740,0.18597,6,0.0574,1
870,0.42551,18,0.04664,1
613,0.004923,0,0.022116,1
1740,0.347975,12,0.052196,1
1740,0.341052,5,0.018929,1
1740,0.62307,20,0.039119,1
1740,0.149837,4,0.039561,1
1740,0.224893,3,0.031795,1
1740,0.408686,12,0.035707,1
1740,0.378858,13,0.0382,1
1740,0.025295,0,0.031163,1
1740,0.116605,2,0.034452,1
1740,0.177307,3,0.046229,1
1740,0.726774,26,0.042772,1
613,0.069846,1,0.02695,1
1740,0.152474,2,0.03574,1
870,0.624164,25,0.041641,1
1740,0.150312,2,0.032872,1
870,0.519084,21,0.042894,1
1740,0.334147,11,0.03979,1
613,0.306082,2,0.030908,1
1740,0.323476,10,0.054898,1
870,0.196087,10,0.034029,1
1740,0.11643,2,0.046528,1
1740,0.487303,8,0.045363,1
1740,0.1359,3,0.044366,1
1740,0.205612,8,0.05519,1
613,0.01277,0,0.046877,1
1740,0.019947,0,0.054847,1
870,0.256379,9,0.058341,1
870,0.417751,16,0.046447,1
1740,0.314281,3,0.044646,1
1740,0.325849,4,0.046762,1
870,0.348823,10,0.056335,1
1740,0.044586,2,0.050935,1
613,0.050128,0,0.041974,1
1740,0.061927,2,0.050841,1
613,0.275411,2,0.020863,1
1740,0.408327,13,0.044084,1
613,0.516558,5,0.054049,1
1740,0.882054,34,0.040532,1
1740,0.318229,5,0.030686,1
1740,0.447455,15,0.036102,1
1740,0.420431,10,0.032693,1
613,0.572304,4,0.043342,1
1740,0.750179,20,0.051828,1
1740,0.006095,0,0.03378,1
1740,0.14755,4,0.045968,1
613,0.259788,3,0.031131,1
613,0.677259,7,0.038623,1
870,0.024306,1,0.049881,1
1740,0.024939,0,0.043861,1
613,0.157532,2,0.035144,1
870,0.428874,13,0.032694,1
1740,0.446078,14,0.043119,1
1740,0.079352,1,0.039461,1
1740,0.03212,1,0.034078,1
1740,0.093569,2,0.040304,1
613,0.309055,3,0.037927,1
1740,0.470718,20,0.051928,1
870,0.119994,5,0.053283,1
613,0.087269,1,0.033755,1
613,0.18509,2,0.031513,1
613,0.187745,2,0.040213,1
613,0.285125,2,0.028492,1
613,0.420203,4,0.02695,1
1740,0.678484,25,0.047065,1
613,0.253028,2,0.021061,1
613,0.318022,2,0.034711,1
613,0.339535,2,0.027579,1
1740,0.433468,11,0.049317,1
1740,0.219227,10,0.041327,1
870,0.454573,24,0.057838,1
870,0.142977,13,0.037119,1
870,0.346797,23,0.060686,1
613,0.311855,3,0.039871,1
870,0.331756,14,0.048019,1
870,0.361489,18,0.045881,1
613,0.07752,1,0.026001,1
1740,0.096161,4,0.051606,1
613,0.259132,2,0.036188,1
1740,0.092084,4,0.06013,1
613,0.421601,3,0.029264,1
870,0.443525,14,0.039736,1
1740,0.050344,1,0.036222,1
1740,0.2175,8,0.039719,1
1740,0.003694,0,0.053425,1
1740,0.048935,2,0.05813,1
613,0.210912,2,0.039343,1
1740,0.291499,5,0.054727,1
870,0.210421,5,0.041829,1
1740,0.415733,4,0.035325,1
613,0.439594,2,0.0381,1
613,0.671828,4,0.047118,1
1740,0.733393,16,0.041796,1
1740,0.083031,4,0.056455,1
613,0.378961,4,0.044501,1
870,0.439587,22,0.044211,1
1740,0.302582,13,0.03942,1
613,0.424164,3,0.031198,1
1740,0.487129,12,0.053369,1
1740,0.174227,3,0.06516,1
1740,0.181088,7,0.034602,1
1740,0.277931,6,0.029749,1
1740,0.299747,6,0.0225,1
1740,0.108787,5,0.051419,1
613,0.242234,3,0.032701,1
1740,0.008313,0,0.039315,1
870,0.467622,20,0.038106,1
613,0.075834,1,0.039792,1
1740,0.153204,3,0.033308,1
1740,0.040748,2,0.046539,1
1740,0.271738,14,0.041575,1
613,0.12666,1,0.032479,1
1740,0.184039,3,0.023672,1
613,0.565539,5,0.031135,1
1740,0.040311,1,0.034924,1
1740,0.147543,3,0.035573,1
870,0.052732,3,0.045502,1
613,0.280138,3,0.028203,1
1740,0.31493,7,0.030728,1
870,0.033337,2,0.064423,1
613,0.239698,2,0.026039,1
1740,0.495253,16,0.051068,1
1740,0.027596,1,0.053052,1
613,0.161242,2,0.03785,1
870,0.165697,11,0.038872,1
870,0.234492,10,0.052583,1
1740,0.293527,11,0.034139,1
1740,0.021376,1,0.041282,1
1740,0.122004,2,0.035679,1
1740,0.175092,3,0.050889,1
613,0.253453,2,0.029425,1
1740,0.276557,10,0.062269,1
1740,0.119995,3,0.035972,1
613,0.124728,1,0.03296,1
613,0.157495,1,0.039847,1
1740,0.582194,8,0.031535,1
613,0.685965,5,0.041674,1
870,0.688198,27,0.035058,1
613,0.445157,5,0.034195,1
613,0.011696,0,0.028728,1
613,0.298249,2,0.036502,1
613,0.05821,0,0.040743,1
1740,0.11911,2,0.039997,1
613,0.322021,2,0.043005,1
870,0.588466,22,0.047197,1
870,0.146501,8,0.063994,1
870,0.093101,5,0.037468,1
1740,0.361815,7,0.034675,1
870,0.161455,5,0.068938,1
1740,0.313201,5,0.033613,1
870,0.700604,26,0.047017,1
870,0.227981,13,0.034529,1
870,0.115134,8,0.052296,1
613,0.050425,0,0.034487,1
1740,0.120174,4,0.05099,1
1740,0.105008,4,0.032753,1
613,0.071331,1,0.044732,1
613,0.268753,3,0.042527,1
1740,0.600673,28,0.04334,1
613,0.228502,2,0.038267,1
1740,0.765685,30,0.037549,1
1740,0.027503,1,0.062124,1
1740,0.082018,1,0.035815,1
1740,0.757838,20,0.029676,1
1740,0.064555,1,0.03022,1
613,0.529067,5,0.031362,1
613,0.547685,5,0.026308,1
870,0.092716,5,0.055784,1
613,0.062855,1,0.042126,1
613,0.510781,3,0.045753,1
1740,0.669982,8,0.033219,1
870,0.884416,30,0.043151,1
1740,0.758691,29,0.049352,1
870,0.184405,6,0.057399,1
1740,0.296626,4,0.049688,1
1740,0.304845,4,0.040311,1
870,0.181727,8,0.045611,1
1740,0.226262,9,0.038054,1
1740,0.212669,5,0.035858,1
870,0.340304,20,0.045844,1
870,0.21815,9,0.044012,1
1740,0.075785,1,0.051425,1
870,0.176154,8,0.047498,1
1740,0.196737,3,0.032014,1
1740,0.849375,23,0.047388,1
613,0.135416,1,0.036884,1
870,0.855203,43,0.044067,1
870,0.034223,1,0.059625,1
1740,0.226792,5,0.052926,1
613,0.033554,0,0.03128,1
1740,0.070033,2,0.041275,1
1740,0.51207,19,0.045938,1
613,0.072603,1,0.025648,1
613,0.590275,5,0.034763,1
1740,0.116797,2,0.034627,1
1740,0.383096,8,0.038282,1
870,0.527475,19,0.054628,1
1740,0.559171,10,0.027736,1
1740,0.049647,2,0.045721,1
1740,0.319808,7,0.039094,1
870,0.209187,13,0.037389,1
613,0.36232,3,0.03313,1
870,0.563166,22,0.043778,1
1740,0.331757,11,0.061728,1
1740,0.505776,17,0.050079,1
870,0.190605,8,0.055331,1
613,0.472288,3,0.041202,1
870,0.485281,15,0.03915,1
1740,0.79235,12,0.034381,1
870,0.089738,3,0.034538,1
1740,0.111022,2,0.041078,1
870,0.412822,20,0.035949,1
1740,0.085506,2,0.033293,1
613,0.199473,2,0.036818,1
1740,0.222294,7,0.033045,1
870,0.056508,2,0.056277,1
613,0.069974,1,0.029025,1
870,0.298405,13,0.040203,1
870,0.791733,29,0.043568,1
613,0.320807,3,0.037561,1
1740,0.520878,20,0.045913,1
870,0.006417,0,0.04867,1
870,0.458454,18,0.043351,1
613,0.480568,5,0.032986,1
1740,0.320588,12,0.042628,1
613,0.46316,3,0.053024,1
1740,0.503889,7,0.034499,1
870,0.643175,26,0.064384,1
1740,0.397132,14,0.041846,1
613,0.444336,5,0.032597,1
1740,0.195259,4,0.033908,1
613,0.345472,4,0.037524,1
870,0.222918,9,0.048657,1
613,0.517263,5,0.045613,1
613,0.142388,1,0.028983,1
613,0.225247,1,0.041378,1
1740,0.232702,3,0.031396,1
613,0.234757,2,0.038488,1
613,0.243101,2,0.039324,1
613,0.393731,3,0.026585,1
1740,0.751419,21,0.043718,1
1740,0.028998,1,0.042442,1
613,0.24519,2,0.038366,1
1740,0.213663,8,0.042326,1
870,0.04261,2,0.031673,1
1740,0.134579,3,0.036632,1
1740,0.197371,3,0.030055,1
1740,0.662456,10,0.03237,1
870,0.066771,3,0.037283,1
1740,0.26299,6,0.035644,1
1740,0.331134,6,0.032711,1
613,0.327065,3,0.04024,1
1740,0.904071,30,0.051018,1
1740,0.07794,2,0.033541,1
613,0.182802,1,0.035758,1
613,0.335615,2,0.03907,1
1740,0.451858,6,0.031716,1
1740,0.673251,10,0.042682,1
613,0.012704,0,0.041557,1
1740,0.469116,7,0.046599,1
1740,0.66322,20,0.049917,1
613,0.085391,1,0.041347,1
613,0.124137,1,0.022038,1
1740,0.347768,17,0.032074,1
1740,0.099203,4,0.026041,1
1740,0.2156,4,0.046529,1
1740,0.057388,1,0.039834,1
1740,0.106492,2,0.065118,1
613,0.003701,0,0.042622,1
1740,0.332177,5,0.033698,1
1740,0.517086,9,0.044181,1
613,0.244839,1,0.030671,1
613,0.312756,2,0.026068,1
1740,0.624496,15,0.032998,1
613,0.667161,5,0.036482,1
1740,0.729519,22,0.060038,1
870,0.164035,10,0.038739,1
613,0.206745,3,0.037958,1
870,0.223656,14,0.046154,1
870,0.082418,3,0.067804,1
613,0.638171,5,0.030347,1
870,0.371358,13,0.031776,1
613,0.054712,1,0.020473,1
613,0.200217,2,0.028983,1
1740,0.392443,16,0.059061,1
870,0.293913,23,0.037017,1
1740,0.144117,2,0.036246,1
1740,0.267541,9,0.038755,1
1740,0.326757,6,0.038777,1
613,0.798596,6,0.033887,1
870,0.852402,36,0.048968,1
613,0.213422,2,0.052515,1
1740,0.642955,13,0.033989,1
613,0.116283,1,0.02522,1
613,0.245433,2,0.030347,1
1740,0.126783,2,0.046677,1
870,0.246688,12,0.053476,1
1740,0.021849,1,0.035346,1
870,0.113824,4,0.038839,1
613,0.258604,2,0.03192,1
613,0.348628,3,0.03912,1
1740,0.371698,6,0.049973,1
613,0.408922,4,0.034771,1
1740,0.065615,2,0.048183,1
1740,0.328136,5,0.041991,1
1740,0.39583,6,0.036977,1
1740,0.624602,11,0.030371,1
613,0.193399,2,0.037664,1
870,0.035076,2,0.050356,1
1740,0.227554,12,0.046173,1
613,0.035654,0,0.033289,1
613,0.122457,1,0.045739,1
1740,0.135347,2,0.051593,1
613,0.509488,3,0.031455,1
613,0.721456,5,0.02688,1
613,0.106094,1,0.035995,1
613,0.05119,0,0.038608,1
613,0.278988,2,0.040105,1
1740,0.500918,16,0.041778,1
1740,0.163506,7,0.040456,1
613,0.361796,3,0.034677,1
1740,0.465049,16,0.033057,1
870,0.705704,35,0.052818,1
1740,0.42342,19,0.050647,1
1740,0.09095,2,0.034012,1
1740,0.205934,4,0.044905,1
613,0.194282,2,0.044472,1
870,0.350419,16,0.041257,1
613,0.203056,2,0.032763,1
870,0.32149,13,0.043394,1
1740,0.062396,1,0.038828,1
1740,0.313418,5,0.045112,1
870,0.497846,23,0.04183,1
613,0.089553,1,0.040547,1
1740,0.193669,3,0.041598,1
1740,0.439228,13,0.053478,1
1740,0.124142,2,0.031579,1
1740,0.360909,11,0.047865,1
870,0.141367,7,0.045341,1
613,0.413842,4,0.042571,1
1740,0.437564,8,0.034706,1
1740,0.549234,11,0.043279,1
613,0.190258,1,0.039751,1
1740,0.23848,4,0.042881,1
613,0.457141,2,0.034244,1
1740,0.47324,10,0.030288,1
870,0.548608,16,0.039558,1
1740,0.660786,28,0.043654,1
1740,0.731906,20,0.042693,1
1740,0.774165,14,0.035801,1
870,0.314122,12,0.053296,1
613,0.011344,0,0.042374,1
1740,0.217148,5,0.037715,1
613,0.257564,3,0.031149,1
1740,0.310619,14,0.045735,1
613,0.130732,1,0.040529,1
1740,0.494297,7,0.038521,1
1740,0.622682,18,0.061009,1
613,0.2603,3,0.024968,1
870,0.277557,13,0.058139,1
870,0.059245,3,0.056164,1
1740,0.048965,1,0.031754,1
613,0.277098,2,0.038663,1
613,0.388293,4,0.039112,1
1740,0.3859,18,0.047976,1
1740,0.003453,0,0.042648,1
613,0.250009,2,0.030022,1
1740,0.44145,15,0.059458,1
1740,0.329888,6,0.047014,1
1740,0.020548,0,0.036662,1
613,0.369046,3,0.034828,1
613,0.626609,5,0.040042,1
870,0.646095,30,0.041782,1
870,0.02742,1,0.056234,1
613,0.175791,2,0.034046,1
1740,0.292749,6,0.051056,1
870,0.032228,2,0.045877,1
613,0.049313,1,0.026039,1
870,0.419704,18,0.04023,1
870,0.442389,23,0.060109,1
870,0.240325,7,0.05415,1
1740,0.3361,4,0.039914,1
1740,0.461106,6,0.035571,1
613,0.509606,3,0.031645,1
870,0.071841,3,0.060306,1
1740,0.265969,6,0.040473,1
1740,0.062875,2,0.042195,1
613,0.132703,1,0.039414,1
613,0.107141,1,0.038137,1
1740,0.3677,5,0.041,1
1740,0.714799,10,0.045543,1
870,0.002451,0,0.067572,1
1740,0.154428,2,0.033915,1
870,0.484445,18,0.040008,1
870,0.424686,16,0.048298,1
1740,0.095719,2,0.038765,1
613,0.269892,2,0.036347,1
1740,0.490836,8,0.029921,1
1740,0.188651,4,0.044466,1
1740,0.426609,6,0.045474,1
1740,0.595338,18,0.042539,1
1740,0.167989,3,0.038723,1
613,0.141708,1,0.027886,1
870,0.168633,6,0.039119,1
870,0.540609,20,0.057722,1
1740,0.047316,1,0.04994,1
613,0.040569,0,0.026538,1
1740,0.138253,3,0.027765,1
1740,0.041929,1,0.029236,1
1740,0.358994,6,0.040767,1
1740,0.481989,18,0.043658,1
1740,0.661339,21,0.042168,1
1740,0.28672,11,0.052912,1
1740,0.447549,8,0.031522,1
613,0.13217,1,0.030794,1
613,0.217865,2,0.038669,1
613,0.252885,2,0.022366,1
1740,0.303718,5,0.041539,1
870,0.751205,30,0.043887,1
870,0.118186,5,0.066287,1
1740,0.567398,21,0.045455,1
1740,0.423072,6,0.0409,1
1740,0.49742,8,0.040965,1
1740,0.050464,1,0.035873,1
613,0.23262,2,0.036865,1
613,0.337779,3,0.038065,1
870,0.411094,17,0.039792,1
870,0.131011,8,0.051456,1
1740,0.136522,3,0.033763,1
1740,0.062261,3,0.04,1
613,0.059549,1,0.032841,1
613,0.292442,3,0.038013,1
613,0.380513,4,0.045667,1
1740,0.175568,3,0.038338,1
870,0.392767,22,0.053972,1
613,0.195743,2,0.034508,1
1740,0.283806,5,0.036452,1
1740,0.028557,1,0.048146,1
1740,0.113616,2,0.047836,1
613,0.008985,0,0.032081,1
870,0.049355,2,0.042483,1
1740,0.128766,2,0.049831,1
870,0.281521,13,0.059487,1
870,0.121086,5,0.051742,1
613,0.005407,0,0.041896,1
1740,0.034203,1,0.034842,1
1740,0.108623,2,0.033703,1
1740,0.55684,22,0.04948,1
1740,0.09525,3,0.048717,1
870,0.332846,14,0.054398,1
1740,0.123914,2,0.042785,1
1740,0.061403,2,0.036712,1
1740,0.350103,14,0.052907,1
1740,0.033556,1,0.038411,1
1740,0.888596,16,0.034673,1
1740,0.001058,0,0.031953,1
613,0.273881,2,0.033892,1
613,0.341769,3,0.032867,1
613,0.448153,4,0.032811,1
1740,0.540009,15,0.037543,1
870,0.390771,11,0.045677,1
1740,0.503998,12,0.038044,1
613,0.091365,1,0.038122,1
870,0.284448,10,0.057049,1
1740,0.654516,11,0.040657,1
1740,0.263508,3,0.033507,1
870,0.39844,13,0.041172,1
1740,0.263468,3,0.049223,1
1740,0.369542,9,0.053861,1
870,0.662555,23,0.050802,1
613,0.026339,0,0.041263,1
1740,0.312692,14,0.050588,1
870,0.055187,3,0.04039,1
870,0.371139,21,0.043702,1
613,0.157194,1,0.030675,1
1740,0.350365,12,0.036126,1
1740,0.212697,4,0.037652,1
1740,0.19058,9,0.04293,1
1740,0.021929,0,0.044849,1
613,0.06278,1,0.040678,1
1740,0.184508,7,0.040146,1
613,0.229594,3,0.019632,1
613,0.232432,3,0.025906,1
1740,0.326231,8,0.058328,1
613,0.566516,4,0.035936,1
870,0.606947,20,0.067581,1
870,0.055731,2,0.04362,1
613,0.186002,2,0.034074,1
870,0.115176,7,0.066401,1
613,0.084286,1,0.033594,1
1740,0.199642,7,0.031199,1
1740,0.359343,6,0.045912,1
613,0.007233,0,0.035861,1
1740,0.103577,4,0.042753,1
613,0.230851,2,0.031535,1
870,0.271587,10,0.053003,1
1740,0.011614,0,0.05859,1
870,0.370536,15,0.052054,1
1740,0.585563,11,0.033166,1
1740,0.592092,12,0.041891,1
613,0.024654,0,0.040438,1
1740,0.439697,14,0.04935,1
613,0.056106,1,0.037979,1
870,0.564208,18,0.046226,1
1740,0.006524,0,0.033498,1
613,0.214905,2,0.034658,1
1740,0.238204,5,0.042637,1
1740,0.332094,7,0.036394,1
1740,0.242035,5,0.04073,1
870,0.427355,21,0.038716,1
870,0.113885,7,0.049262,1
1740,0.18256,3,0.035633,1
870,0.050781,2,0.051526,1
613,0.076701,1,0.041683,1
870,0.377205,20,0.040538,1
1740,0.307712,14,0.052858,1
1740,0.025777,1,0.054365,1
1740,0.189971,2,0.052829,1
613,0.443907,2,0.037051,1
870,0.605763,17,0.056258,1
613,0.658621,4,0.041379,1
613,0.003825,0,0.029546,1
1740,0.170497,5,0.044653,1
613,0.279045,3,0.045994,1
1740,0.50588,10,0.046601,1
1740,0.364307,7,0.0389,1
613,0.004714,0,0.036305,1
870,0.234478,13,0.040899,1
613,0.005249,0,0.029713,1
613,0.242701,1,0.032328,1
613,0.525386,3,0.032862,1
613,0.560467,3,0.043757,1
613,0.560597,3,0.035233,1
870,0.769635,22,0.041286,1
1740,0.080815,2,0.041527,1
1740,0.471259,19,0.037708,1
1740,0.021803,0,0.032022,1
870,0.007328,0,0.041932,1
613,0.100277,1,0.02832,1
1740,0.256434,5,0.040103,1
870,0.209698,8,0.042044,1
870,0.506735,22,0.047988,1
1740,0.106521,4,0.049618,1
1740,0.452171,19,0.030309,1
1740,0.057897,1,0.034611,1
1740,0.08122,3,0.053524,1
870,0.03952,2,0.052792,1
1740,0.181588,6,0.0507,1
1740,0.104134,3,0.038397,1
870,0.013888,1,0.058084,1
1740,0.253481,6,0.035573,1
1740,0.08603,3,0.036339,1
613,0.255639,2,0.037817,1
870,0.423712,17,0.040894,1
1740,0.176687,11,0.039745,1
613,0.398027,3,0.026511,1
870,0.704603,25,0.069159,1
613,0.300125,2,0.031113,1
1740,0.544049,18,0.037111,1
1740,0.279851,11,0.043427,1
1740,0.504881,13,0.035848,1
870,0.536684,20,0.051878,1
870,0.083124,4,0.040418,1
1740,0.305446,5,0.040658,1
1740,0.558661,9,0.042725,1
1740,0.618463,23,0.032314,1
1740,0.137474,2,0.040208,1
1740,0.260407,4,0.031627,1
1740,0.671111,21,0.04255,1
613,0.09774,1,0.032502,1
1740,0.245513,4,0.035344,1
870,0.37712,17,0.043952,1
870,0.148429,5,0.060735,1
1740,0.330013,5,0.041043,1
870,0.531829,19,0.051921,1
1740,0.097501,5,0.05508,1
1740,0.653937,19,0.042657,1
1740,0.340246,7,0.03112,1
613,0.262803,2,0.028059,1
1740,0.161995,3,0.031495,1
613,0.124654,2,0.026911,1
613,0.332503,3,0.041548,1
870,0.125919,6,0.030892,1
1740,0.199241,4,0.025328,1
1740,0.271574,10,0.057632,1
1740,0.007161,0,0.044372,1
1740,0.330336,7,0.039368,1
1740,0.289269,6,0.05143,1
1740,0.108181,1,0.036816,1
1740,0.188025,3,0.045965,1
613,0.227831,2,0.035114,1
1740,0.524766,8,0.045313,1
613,0.531791,4,0.031882,1
870,0.190265,11,0.055701,1
870,0.059324,2,0.045301,1
613,0.313289,2,0.040868,1
1740,0.579611,18,0.03729,1
613,0.013657,0,0.043272,1
1740,0.3394,9,0.057535,1
1740,0.47017,7,0.042526,1
870,0.050869,3,0.058044,1
1740,0.064873,3,0.032208,1
1740,0.20492,3,0.039143,1
1740,0.486925,16,0.056278,1
1740,0.502471,20,0.053906,1
1740,0.158368,5,0.045605,1
870,0.540345,26,0.051327,1
1740,0.266435,4,0.034877,1
613,0.230681,1,0.038563,1
1740,0.295296,4,0.0346,1
613,0.330852,2,0.037531,1
613,0.419054,3,0.035194,1
613,0.430637,3,0.036066,1
613,0.500585,3,0.032246,1
1740,0.5502,16,0.038867,1
1740,0.140266,2,0.053851,1
613,0.386045,3,0.036905,1
1740,0.711492,25,0.044688,1
1740,0.142821,2,0.0394,1
1740,0.176382,3,0.034226,1
1740,0.285556,4,0.041006,1
613,0.178804,3,0.032332,1
870,0.38539,29,0.039943,1
870,0.188733,7,0.043898,1
613,0.213618,2,0.040552,1
1740,0.330301,6,0.050687,1
870,0.45912,22,0.054874,1
1740,0.002031,0,0.039915,1
1740,0.368655,7,0.034377,1
613,0.00409,0,0.032157,1
613,0.138853,1,0.04736,1
1740,0.331011,12,0.045791,1
1740,0.328417,6,0.034088,1
870,0.351417,18,0.041115,1
613,0.176519,1,0.02174,1
1740,0.420016,14,0.035883,1
870,0.561178,28,0.044493,1
613,0.366535,3,0.036611,1
1740,0.504879,17,0.04296,1
1740,0.2037,6,0.041625,1
1740,0.064441,3,0.041583,1
870,0.465287,26,0.062743,1
1740,0.228897,9,0.040544,1
870,0.484181,22,0.030511,1
613,0.002512,0,0.051775,1
870,0.313774,17,0.055856,1
1740,0.203889,5,0.044724,1
1740,0.341043,9,0.043727,1
613,0.000616,0,0.031835,1
870,0.232937,13,0.050903,1
